instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,unsubmitted,under15min,33,38,0,33,15,1.1515151515151516,6,4.666666666666667,0.15789473684210525,10,2,38,5:true,6,0.33,early,8,1.0,False,1,1.0,2,2.0,False,0,False,False,10,9,True,False,True,N/A,1,1.0,1,0,0,0,1,0
astropy__astropy-8707,unsubmitted,under1h,42,53,1,48,23,1.1904761904761905,9,4.0,0.22641509433962265,6,1,54,14:true,6,0.3,early,7,1.33,True,2,1.2,5,3.0,False,0,False,False,19,19,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,unsubmitted,under1h,36,39,0,40,25,1.0833333333333333,4,6.0,0.10256410256410256,14,1,39,12:bash,3,0.07,early,1,1.5,True,1,1.0,3,3.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,unsubmitted,under1h,57,75,0,61,31,1.2456140350877194,31,11.709677419354838,0.22666666666666666,22,1,75,22:pytest,6,0.2,early,7,1.25,True,1,1.0,8,8.0,True,0,False,False,15,14,True,False,True,N/A,1,1.0,1,0,0,0,1,0
django__django-10097,unsubmitted,under15min,40,39,1,40,39,0.975,0,0.0,0.0,0,0,40,0:str_replace_editor: view,1,0.05,early,1,1.0,False,2,2.0,1,1.0,False,0,False,True,1,0,False,False,True,N/A,1,1.0,1,0,0,0,1,0
django__django-14053,unsubmitted,under1h,26,29,1,27,14,1.1153846153846154,4,4.25,0.13793103448275862,8,2,30,8:true,3,0.33,early,5,1.11,True,2,1.33,3,2.0,False,0,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,unsubmitted,under1h,14,18,0,18,11,1.2142857142857142,4,1.75,0.2777777777777778,2,1,18,8:pytest,5,0.11,early,2,1.0,False,0,0.0,0,0.0,False,0,False,False,3,3,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,unsubmitted,under15min,15,17,1,16,14,1.1333333333333333,3,6.666666666666667,0.11764705882352941,12,2,18,0:pytest,2,0.39,early,1,1.0,False,2,1.33,3,2.0,False,1,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unsubmitted,under15min,29,41,0,38,21,1.3793103448275863,19,7.2105263157894735,0.2926829268292683,15,1,41,0:pytest,4,0.33,early,7,1.27,True,1,1.0,6,6.0,True,0,False,False,12,11,True,False,False,N/A,1,1.0,1,0,0,0,1,0
scikit-learn__scikit-learn-10844,unsubmitted,under1h,16,20,0,21,13,1.1875,4,2.5,0.25,5,1,20,9:pytest,4,0.33,early,2,1.17,True,1,1.0,4,4.0,True,0,False,False,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
